roll_no,department,program,subject,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,debarred
UG/02/MTECH/2022/026,cse,MTECH,c,33.19,31.82,35.64,30.13,26.25,27.08,29.02,27.53,19.94,28.08,30.03,33.81,1
UG/02/MTECH/2022/026,cse,MTECH,math,31.69,33.96,23.25,31.76,33.26,10.9,32.36,30.04,21.65,25.15,33.15,28.39,1
UG/02/MTECH/2022/026,cse,MTECH,web-d,44.81,23.71,32.12,17.88,38.3,36.88,20.25,27.3,26.15,26.74,29.4,31.14,1
UG/02/MTECH/2022/026,cse,MTECH,dsa,25.62,31.35,28.74,30.21,31.54,24.27,32.03,28.1,39.02,22.98,32.31,20.3,1
UG/02/MTECH/2022/027,cse,MTECH,c,100.0,98.82,95.27,100.0,90.46,82.19,92.91,100.0,100.0,100.0,100.0,88.94,0
UG/02/MTECH/2022/027,cse,MTECH,math,95.22,97.85,73.51,93.3,85.2,95.5,91.23,98.45,87.2,82.18,95.54,88.96,0
UG/02/MTECH/2022/027,cse,MTECH,web-d,100.0,100.0,79.29,91.72,100.0,100.0,100.0,90.08,95.5,82.48,84.73,92.53,0
UG/02/MTECH/2022/027,cse,MTECH,dsa,87.57,93.07,100.0,100.0,91.72,93.46,90.11,83.75,100.0,98.19,76.96,93.21,0
UG/02/MTECH/2022/028,cse,MTECH,c,57.29,37.68,57.48,43.5,42.85,49.01,45.63,40.7,49.01,58.37,49.16,68.59,1
UG/02/MTECH/2022/028,cse,MTECH,math,65.04,59.91,57.15,65.92,57.59,56.11,61.38,51.24,55.8,57.17,41.63,48.22,1
UG/02/MTECH/2022/028,cse,MTECH,web-d,61.88,57.87,62.62,55.59,38.84,42.33,43.52,64.14,47.03,65.03,49.69,46.04,1
UG/02/MTECH/2022/028,cse,MTECH,dsa,53.99,48.87,54.72,62.57,38.8,58.38,63.6,43.79,51.95,61.98,52.81,37.83,1
UG/02/MTECH/2022/029,cse,MTECH,c,73.64,79.84,74.04,73.3,72.23,69.11,67.11,84.68,62.7,77.44,72.63,72.42,1
UG/02/MTECH/2022/029,cse,MTECH,math,66.51,60.65,66.51,75.54,75.48,61.45,65.23,92.8,64.53,72.55,60.34,74.27,1
UG/02/MTECH/2022/029,cse,MTECH,web-d,68.83,76.13,66.72,88.66,74.89,87.59,87.2,68.23,72.86,80.08,73.05,74.63,1
UG/02/MTECH/2022/029,cse,MTECH,dsa,72.98,73.24,69.18,83.92,87.75,74.94,59.96,59.18,79.28,78.23,74.87,60.06,1
UG/02/MTECH/2022/030,cse,MTECH,c,69.99,81.43,71.9,69.37,77.37,72.31,61.55,72.76,75.5,78.42,65.38,53.88,1
UG/02/MTECH/2022/030,cse,MTECH,math,74.88,77.42,64.15,77.81,74.66,64.59,79.82,69.33,88.22,79.63,78.94,74.96,1
UG/02/MTECH/2022/030,cse,MTECH,web-d,70.88,64.92,77.35,86.23,80.93,94.3,70.34,75.05,72.99,68.02,75.02,83.31,1
UG/02/MTECH/2022/030,cse,MTECH,dsa,86.29,60.87,75.54,90.48,71.96,86.79,62.02,72.78,80.18,58.43,77.88,76.55,1
UG/02/MTECH/2022/031,cse,MTECH,c,59.48,53.56,40.44,62.95,55.55,52.27,38.24,54.0,38.1,46.43,49.17,26.51,1
UG/02/MTECH/2022/031,cse,MTECH,math,56.59,38.74,42.86,40.04,50.55,55.89,50.61,36.87,63.08,40.35,39.62,44.36,1
UG/02/MTECH/2022/031,cse,MTECH,web-d,51.6,51.07,52.28,71.81,56.04,70.51,39.94,65.57,52.79,61.95,55.3,50.2,1
UG/02/MTECH/2022/031,cse,MTECH,dsa,66.4,60.93,45.43,51.16,37.75,43.36,64.94,57.52,45.44,49.9,61.68,45.4,1
UG/02/MTECH/2022/032,cse,MTECH,c,25.34,30.71,14.81,34.5,11.74,27.04,45.05,38.1,30.12,25.53,20.41,30.26,1
UG/02/MTECH/2022/032,cse,MTECH,math,38.11,21.35,34.26,20.28,25.52,33.2,26.11,26.9,41.72,25.59,11.82,22.33,1
UG/02/MTECH/2022/032,cse,MTECH,web-d,19.08,49.4,35.61,18.22,34.19,31.09,31.36,43.86,23.09,39.15,28.3,23.73,1
UG/02/MTECH/2022/032,cse,MTECH,dsa,35.69,22.29,31.41,26.64,32.1,33.13,27.87,44.1,34.01,38.0,14.29,39.3,1
UG/02/MTECH/2022/033,cse,MTECH,c,74.65,71.38,80.48,83.88,81.47,77.4,84.01,69.56,61.19,71.88,83.07,85.04,0
UG/02/MTECH/2022/033,cse,MTECH,math,89.86,74.7,71.61,63.48,83.72,78.11,80.36,72.0,89.53,85.52,78.97,62.38,0
UG/02/MTECH/2022/033,cse,MTECH,web-d,82.46,63.46,82.22,89.14,75.43,72.61,78.16,58.26,76.5,71.29,65.01,78.79,0
UG/02/MTECH/2022/033,cse,MTECH,dsa,62.6,74.51,70.11,74.59,78.46,71.76,80.0,76.12,67.91,69.63,75.0,77.13,0
UG/02/MTECH/2022/034,cse,MTECH,c,53.77,37.62,59.77,45.0,32.7,65.85,62.37,53.15,51.48,53.55,49.68,51.43,1
UG/02/MTECH/2022/034,cse,MTECH,math,60.8,40.31,52.85,63.71,47.78,54.28,77.34,52.75,32.56,51.96,50.58,51.71,1
UG/02/MTECH/2022/034,cse,MTECH,web-d,49.62,60.2,47.32,56.57,45.87,52.73,53.99,49.48,67.12,59.79,48.26,53.39,1
UG/02/MTECH/2022/034,cse,MTECH,dsa,51.51,64.95,53.13,50.44,67.82,71.19,43.4,52.72,55.7,56.49,62.79,41.28,1
UG/02/MTECH/2022/035,cse,MTECH,c,63.04,73.01,70.67,77.98,73.78,66.55,76.43,61.78,71.51,71.42,87.68,93.71,1
UG/02/MTECH/2022/035,cse,MTECH,math,70.19,77.14,80.48,71.11,58.83,72.37,77.2,84.09,89.76,77.02,68.3,71.49,1
UG/02/MTECH/2022/035,cse,MTECH,web-d,72.23,78.87,79.99,64.16,84.85,65.49,58.02,73.91,71.42,83.87,59.6,87.11,1
UG/02/MTECH/2022/035,cse,MTECH,dsa,72.28,69.4,70.17,81.33,69.77,70.63,66.7,69.99,81.13,72.78,69.35,69.71,1
UG/02/MTECH/2022/036,cse,MTECH,c,72.41,76.63,84.06,92.7,77.47,82.05,79.81,88.67,84.15,69.66,77.16,70.32,0
UG/02/MTECH/2022/036,cse,MTECH,math,84.66,79.18,76.26,78.58,84.85,58.21,72.23,60.78,74.08,81.4,63.36,69.89,0
UG/02/MTECH/2022/036,cse,MTECH,web-d,69.57,74.06,88.11,72.28,60.11,75.66,76.82,80.48,81.49,53.1,82.14,84.12,0
UG/02/MTECH/2022/036,cse,MTECH,dsa,79.51,84.8,83.76,89.44,84.82,74.44,70.25,72.82,79.38,70.39,81.81,65.21,0
UG/02/MTECH/2022/037,cse,MTECH,c,97.16,91.88,88.81,98.93,100.0,75.14,98.66,79.91,79.5,92.7,89.32,93.7,0
UG/02/MTECH/2022/037,cse,MTECH,math,92.61,81.95,93.03,84.3,88.62,100.0,87.62,96.05,99.17,87.37,93.69,92.58,0
UG/02/MTECH/2022/037,cse,MTECH,web-d,95.96,95.36,94.94,90.04,87.64,89.58,100.0,88.65,94.49,83.34,92.83,89.73,0
UG/02/MTECH/2022/037,cse,MTECH,dsa,100.0,86.39,96.42,80.57,95.73,91.68,85.32,89.15,91.58,95.5,93.81,84.5,0
UG/02/MTECH/2022/038,cse,MTECH,c,72.82,66.19,79.24,61.9,89.54,62.63,77.72,67.59,61.64,89.05,71.68,84.55,0
UG/02/MTECH/2022/038,cse,MTECH,math,72.57,79.23,71.14,79.93,80.91,61.06,82.6,85.07,65.46,74.09,74.08,63.31,0
UG/02/MTECH/2022/038,cse,MTECH,web-d,83.24,84.68,69.03,65.69,90.94,81.38,80.56,60.71,77.87,62.56,77.11,69.65,0
UG/02/MTECH/2022/038,cse,MTECH,dsa,73.37,76.96,76.19,91.38,77.33,67.87,73.3,86.89,81.26,85.88,89.35,87.57,0
UG/02/MTECH/2022/039,cse,MTECH,c,67.1,56.14,76.51,90.69,84.63,80.73,69.27,82.41,82.51,88.07,79.94,79.34,0
UG/02/MTECH/2022/039,cse,MTECH,math,85.37,70.9,75.61,87.58,69.58,76.45,63.53,74.87,79.79,71.12,74.04,82.87,0
UG/02/MTECH/2022/039,cse,MTECH,web-d,78.32,71.59,63.89,67.42,79.63,76.5,78.52,71.53,62.54,66.71,85.71,75.75,0
UG/02/MTECH/2022/039,cse,MTECH,dsa,63.66,87.16,65.54,81.98,65.96,83.77,70.6,67.92,72.76,72.5,73.11,97.49,0
UG/02/MTECH/2022/040,cse,MTECH,c,70.1,73.0,83.26,82.46,77.99,63.6,76.53,84.37,66.19,66.09,85.94,81.94,0
UG/02/MTECH/2022/040,cse,MTECH,math,80.17,73.14,68.74,78.35,68.55,75.98,68.03,76.59,68.16,79.19,77.18,86.69,0
UG/02/MTECH/2022/040,cse,MTECH,web-d,69.67,89.7,80.85,73.29,73.25,68.17,78.41,67.91,68.0,80.01,70.76,64.11,0
UG/02/MTECH/2022/040,cse,MTECH,dsa,65.19,77.6,69.44,70.86,83.47,93.83,76.6,75.87,85.55,69.85,68.87,69.34,0
UG/02/MTECH/2022/041,cse,MTECH,c,79.82,88.27,91.0,91.59,79.3,100.0,86.83,82.55,93.32,84.26,91.92,83.99,0
UG/02/MTECH/2022/041,cse,MTECH,math,78.11,95.86,100.0,97.08,88.59,97.01,88.05,95.61,90.16,85.14,93.87,95.89,0
UG/02/MTECH/2022/041,cse,MTECH,web-d,81.76,96.99,99.84,85.75,100.0,83.04,100.0,94.58,80.39,88.07,82.6,99.19,0
UG/02/MTECH/2022/041,cse,MTECH,dsa,87.23,91.91,76.34,95.24,91.45,99.37,91.51,98.45,98.7,94.05,93.84,87.18,0
UG/02/MTECH/2022/042,cse,MTECH,c,91.93,72.78,82.2,73.86,67.32,71.54,64.9,75.79,65.88,68.17,74.14,69.09,0
UG/02/MTECH/2022/042,cse,MTECH,math,68.29,71.36,78.56,84.94,85.69,83.81,83.44,66.89,90.64,68.65,79.83,77.6,0
UG/02/MTECH/2022/042,cse,MTECH,web-d,72.36,83.26,82.49,71.9,74.35,61.13,91.63,69.09,66.89,80.37,67.13,75.28,0
UG/02/MTECH/2022/042,cse,MTECH,dsa,86.76,83.53,61.93,69.07,60.86,66.6,87.5,76.22,70.02,82.02,75.39,69.73,0
UG/02/MTECH/2022/043,cse,MTECH,c,32.27,22.86,21.88,19.04,29.21,35.29,36.29,22.58,36.97,42.95,28.88,23.31,1
UG/02/MTECH/2022/043,cse,MTECH,math,16.66,42.51,39.25,34.45,28.04,38.58,29.54,13.3,15.31,20.9,22.9,33.66,1
UG/02/MTECH/2022/043,cse,MTECH,web-d,27.51,43.46,42.01,29.77,16.49,36.24,32.01,35.64,42.72,18.9,20.93,36.57,1
UG/02/MTECH/2022/043,cse,MTECH,dsa,20.96,32.51,33.8,35.52,31.99,32.21,19.59,30.13,43.58,18.27,17.55,29.21,1
UG/02/MTECH/2022/044,cse,MTECH,c,45.08,47.35,47.13,62.67,46.29,54.44,46.18,51.54,46.16,42.16,46.22,61.22,1
UG/02/MTECH/2022/044,cse,MTECH,math,41.31,58.93,36.96,47.09,51.78,59.73,35.57,46.29,62.19,59.3,52.09,64.06,1
UG/02/MTECH/2022/044,cse,MTECH,web-d,37.92,47.06,35.98,42.97,38.95,66.11,52.88,61.51,56.87,59.25,62.26,47.06,1
UG/02/MTECH/2022/044,cse,MTECH,dsa,50.36,35.98,69.34,56.03,54.27,69.42,54.84,59.43,56.58,63.98,58.1,48.32,1
UG/02/MTECH/2022/045,cse,MTECH,c,64.87,48.61,69.57,46.4,45.64,40.24,45.65,56.2,72.55,45.48,51.7,56.85,1
UG/02/MTECH/2022/045,cse,MTECH,math,67.46,48.86,42.04,37.59,64.99,38.81,50.3,53.45,39.58,61.29,58.65,50.36,1
UG/02/MTECH/2022/045,cse,MTECH,web-d,63.56,37.1,44.43,50.56,49.87,48.18,61.72,56.23,51.67,56.68,59.34,53.84,1
UG/02/MTECH/2022/045,cse,MTECH,dsa,58.65,74.87,39.78,46.22,41.03,45.32,42.23,39.51,56.86,41.19,63.33,58.42,1
UG/02/MTECH/2022/046,cse,MTECH,c,80.0,70.91,79.31,75.91,61.54,62.85,56.86,64.62,64.17,70.81,78.88,73.71,1
UG/02/MTECH/2022/046,cse,MTECH,math,77.01,69.23,70.46,74.72,65.11,79.12,76.29,74.27,63.4,74.74,71.1,77.72,1
UG/02/MTECH/2022/046,cse,MTECH,web-d,78.6,81.56,83.23,56.84,81.88,82.58,72.56,74.74,75.7,69.84,69.64,58.77,1
UG/02/MTECH/2022/046,cse,MTECH,dsa,66.82,83.74,59.15,65.67,76.44,80.65,61.49,62.33,74.04,91.57,73.41,73.12,1
UG/02/MTECH/2022/047,cse,MTECH,c,58.88,43.32,65.93,61.28,44.24,46.34,50.64,43.91,71.09,64.82,49.57,68.54,1
UG/02/MTECH/2022/047,cse,MTECH,math,56.81,45.98,62.24,54.72,56.82,46.78,43.38,53.37,46.47,40.19,57.92,52.49,1
UG/02/MTECH/2022/047,cse,MTECH,web-d,54.51,35.98,53.91,46.51,49.12,63.62,46.89,71.43,42.97,62.26,54.93,46.29,1
UG/02/MTECH/2022/047,cse,MTECH,dsa,50.0,55.51,44.86,53.74,66.98,52.77,62.44,60.65,42.79,62.94,42.24,41.74,1
UG/02/MTECH/2022/048,cse,MTECH,c,61.55,42.36,50.95,37.39,54.02,53.67,59.35,59.37,61.83,62.92,56.96,52.38,1
UG/02/MTECH/2022/048,cse,MTECH,math,37.23,49.8,48.82,43.21,53.28,46.47,42.18,60.46,50.97,43.08,49.08,49.37,1
UG/02/MTECH/2022/048,cse,MTECH,web-d,41.54,40.7,45.75,55.87,66.85,48.98,43.22,66.8,60.37,75.51,41.76,56.4,1
UG/02/MTECH/2022/048,cse,MTECH,dsa,40.42,42.66,40.21,41.03,36.28,63.3,53.36,59.39,45.12,41.79,41.47,50.31,1
UG/02/MTECH/2022/049,cse,MTECH,c,92.39,100.0,90.24,91.66,96.43,87.03,84.95,82.82,97.71,99.46,100.0,100.0,0
UG/02/MTECH/2022/049,cse,MTECH,math,94.78,95.3,95.03,100.0,83.02,89.43,100.0,99.39,97.1,84.88,88.91,80.7,0
UG/02/MTECH/2022/049,cse,MTECH,web-d,82.97,93.93,96.01,97.46,91.88,91.56,84.48,94.44,91.79,92.96,94.77,92.21,0
UG/02/MTECH/2022/049,cse,MTECH,dsa,99.26,99.86,94.8,87.93,100.0,84.15,93.58,100.0,92.06,95.12,89.68,92.68,0
UG/02/MTECH/2022/050,cse,MTECH,c,78.71,83.2,82.43,65.95,67.12,80.98,81.57,71.48,79.55,75.01,71.31,64.9,1
UG/02/MTECH/2022/050,cse,MTECH,math,78.67,86.1,75.37,65.76,64.79,77.17,76.13,73.7,90.37,82.82,70.73,62.81,1
UG/02/MTECH/2022/050,cse,MTECH,web-d,72.17,82.69,86.43,73.11,69.6,76.82,81.72,65.57,71.86,76.39,82.17,74.89,1
UG/02/MTECH/2022/050,cse,MTECH,dsa,58.4,67.81,65.33,67.41,70.5,66.68,78.86,81.69,57.15,83.92,77.24,79.67,1
UG/02/MTECH/2022/051,cse,MTECH,c,90.37,73.38,57.86,79.39,77.45,83.34,82.66,73.54,80.97,63.64,73.46,77.62,0
UG/02/MTECH/2022/051,cse,MTECH,math,60.53,77.08,82.22,82.0,64.26,80.13,73.95,75.46,72.42,76.79,77.1,75.53,0
UG/02/MTECH/2022/051,cse,MTECH,web-d,77.45,75.31,71.77,82.29,61.78,78.95,60.67,93.56,74.56,75.33,67.88,69.9,0
UG/02/MTECH/2022/051,cse,MTECH,dsa,79.0,69.11,88.72,70.4,89.08,88.18,66.49,68.86,72.71,70.51,76.6,73.06,0
UG/02/MTECH/2022/052,cse,MTECH,c,86.23,75.94,64.05,73.19,78.08,85.24,93.0,79.38,85.84,82.55,73.56,71.29,1
UG/02/MTECH/2022/052,cse,MTECH,math,77.3,64.75,72.83,76.25,59.14,90.53,60.17,71.53,69.69,68.01,78.37,74.29,1
UG/02/MTECH/2022/052,cse,MTECH,web-d,65.21,66.31,75.34,81.95,84.29,70.01,79.04,77.91,82.89,68.23,73.87,73.9,1
UG/02/MTECH/2022/052,cse,MTECH,dsa,66.63,75.9,71.64,71.57,81.21,63.87,80.02,71.44,65.73,61.86,77.38,79.36,1
UG/02/MTECH/2022/053,cse,MTECH,c,49.13,56.17,57.67,44.77,56.21,47.33,41.1,57.73,62.31,57.07,64.43,60.07,1
UG/02/MTECH/2022/053,cse,MTECH,math,50.38,63.3,40.6,72.03,51.13,41.31,55.58,68.01,63.12,40.59,55.45,50.56,1
UG/02/MTECH/2022/053,cse,MTECH,web-d,50.51,47.37,48.11,53.22,53.54,54.95,48.26,49.62,61.53,46.22,46.75,54.46,1
UG/02/MTECH/2022/053,cse,MTECH,dsa,58.9,48.78,49.25,60.18,37.75,38.68,46.9,55.8,40.04,41.01,53.4,63.24,1
UG/02/MTECH/2022/054,cse,MTECH,c,78.77,71.04,71.6,73.72,76.65,59.21,80.94,68.56,74.21,70.49,64.98,65.69,1
UG/02/MTECH/2022/054,cse,MTECH,math,76.06,72.86,79.06,88.99,69.15,84.66,67.7,74.31,69.99,61.64,69.18,67.47,1
UG/02/MTECH/2022/054,cse,MTECH,web-d,85.22,70.75,78.98,82.81,64.35,76.02,68.77,89.68,61.31,74.17,81.93,60.89,1
UG/02/MTECH/2022/054,cse,MTECH,dsa,66.94,73.64,85.25,69.88,79.25,80.59,83.26,88.07,84.73,67.49,66.2,87.03,1
UG/02/MTECH/2022/055,cse,MTECH,c,88.99,100.0,81.06,80.82,100.0,88.92,93.51,85.06,90.98,88.49,91.71,95.21,0
UG/02/MTECH/2022/055,cse,MTECH,math,80.23,94.77,91.64,90.82,100.0,82.16,91.95,92.12,94.48,96.4,90.79,89.59,0
UG/02/MTECH/2022/055,cse,MTECH,web-d,84.45,86.74,98.4,87.86,98.73,92.38,74.87,93.95,97.77,95.42,91.63,98.54,0
UG/02/MTECH/2022/055,cse,MTECH,dsa,96.92,90.35,88.24,99.26,89.82,97.84,100.0,84.4,93.87,89.82,90.05,89.16,0
UG/02/MTECH/2022/056,cse,MTECH,c,70.53,86.49,74.36,79.77,66.32,63.74,71.47,85.58,78.14,85.56,79.95,81.91,1
UG/02/MTECH/2022/056,cse,MTECH,math,76.89,82.29,82.53,70.44,76.37,71.53,69.35,80.35,59.02,83.27,65.7,77.45,1
UG/02/MTECH/2022/056,cse,MTECH,web-d,70.3,64.75,73.8,67.08,72.33,76.39,68.71,78.24,73.63,79.78,64.49,75.17,1
UG/02/MTECH/2022/056,cse,MTECH,dsa,78.2,74.9,84.83,75.93,72.24,68.04,84.95,68.93,60.6,81.82,64.82,69.86,1
UG/02/MTECH/2022/057,cse,MTECH,c,56.0,57.88,37.88,39.2,60.83,50.12,55.61,51.93,48.72,64.95,47.92,34.71,1
UG/02/MTECH/2022/057,cse,MTECH,math,54.2,57.24,63.75,65.88,60.82,60.68,61.6,51.79,49.7,64.72,64.38,61.59,1
UG/02/MTECH/2022/057,cse,MTECH,web-d,60.64,57.61,47.04,55.81,46.94,35.82,57.67,39.89,43.05,49.8,40.66,47.77,1
UG/02/MTECH/2022/057,cse,MTECH,dsa,61.78,51.78,45.07,47.55,56.28,65.48,62.76,67.2,58.43,57.46,30.07,48.43,1
UG/02/MTECH/2022/058,cse,MTECH,c,43.08,42.09,55.35,45.56,51.44,61.4,48.8,58.77,56.71,46.68,48.55,57.55,1
UG/02/MTECH/2022/058,cse,MTECH,math,59.04,60.12,61.78,65.5,69.58,48.4,55.14,51.76,54.56,45.25,44.65,51.38,1
UG/02/MTECH/2022/058,cse,MTECH,web-d,47.76,59.17,53.64,55.04,56.98,64.82,52.15,54.51,51.62,62.32,38.63,44.73,1
UG/02/MTECH/2022/058,cse,MTECH,dsa,43.47,34.91,56.31,54.86,52.59,38.35,55.88,62.23,53.72,59.12,62.73,60.84,1
UG/02/MTECH/2022/059,cse,MTECH,c,72.57,77.56,71.35,59.76,72.45,65.41,61.57,79.79,70.38,75.58,62.21,80.78,1
UG/02/MTECH/2022/059,cse,MTECH,math,72.17,70.42,91.27,80.07,85.21,61.95,63.04,78.73,76.73,80.96,65.96,76.14,1
UG/02/MTECH/2022/059,cse,MTECH,web-d,72.93,68.59,69.11,81.37,81.21,58.34,73.91,72.26,70.09,76.19,86.47,67.57,1
UG/02/MTECH/2022/059,cse,MTECH,dsa,71.06,77.39,75.75,73.1,83.46,71.9,70.22,55.88,68.97,57.89,78.18,65.41,1
UG/02/MTECH/2022/060,cse,MTECH,c,54.14,48.69,54.35,41.19,60.14,57.52,54.96,51.08,43.84,42.57,53.89,58.41,1
UG/02/MTECH/2022/060,cse,MTECH,math,54.7,56.32,49.39,63.14,40.97,63.24,74.83,37.6,63.25,63.22,50.31,62.24,1
UG/02/MTECH/2022/060,cse,MTECH,web-d,36.98,49.64,56.7,50.91,59.48,50.48,58.95,47.03,41.54,49.37,42.43,52.77,1
UG/02/MTECH/2022/060,cse,MTECH,dsa,55.12,69.5,61.01,46.07,43.83,39.21,48.03,49.28,62.36,54.81,55.68,55.6,1
UG/02/MTECH/2022/061,cse,MTECH,c,36.27,45.07,71.41,59.28,49.31,57.8,57.62,51.63,47.15,49.52,55.33,58.04,1
UG/02/MTECH/2022/061,cse,MTECH,math,44.6,60.58,42.2,56.44,36.42,46.05,49.18,74.28,57.32,49.69,60.13,69.31,1
UG/02/MTECH/2022/061,cse,MTECH,web-d,66.1,35.75,30.32,48.97,45.09,58.17,57.93,40.39,45.39,59.95,50.39,44.65,1
UG/02/MTECH/2022/061,cse,MTECH,dsa,60.83,40.25,43.96,72.77,64.58,41.57,50.6,62.75,49.9,48.91,47.44,66.41,1
UG/02/MTECH/2022/062,cse,MTECH,c,85.91,97.65,90.27,86.01,94.33,95.12,88.92,91.76,85.26,85.83,93.96,88.28,0
UG/02/MTECH/2022/062,cse,MTECH,math,87.54,100.0,94.55,78.75,86.02,80.27,98.5,86.01,94.92,83.07,88.29,83.53,0
UG/02/MTECH/2022/062,cse,MTECH,web-d,93.6,100.0,97.0,78.3,86.87,78.21,87.24,89.24,87.87,87.33,93.05,86.39,0
UG/02/MTECH/2022/062,cse,MTECH,dsa,90.79,80.65,84.94,95.65,84.09,94.33,94.02,96.36,96.51,94.31,87.69,87.69,0
UG/02/MTECH/2022/063,cse,MTECH,c,90.2,74.08,76.01,88.45,65.74,81.73,69.23,74.24,60.63,72.64,80.12,88.0,0
UG/02/MTECH/2022/063,cse,MTECH,math,80.59,74.31,66.93,65.92,92.46,84.0,71.32,80.21,78.18,79.2,74.48,74.59,0
UG/02/MTECH/2022/063,cse,MTECH,web-d,73.57,66.95,80.64,62.47,61.69,79.43,76.96,61.74,80.47,70.63,79.68,71.15,0
UG/02/MTECH/2022/063,cse,MTECH,dsa,77.51,73.77,74.85,68.71,73.05,81.32,79.77,75.54,88.72,66.37,62.3,71.26,0
UG/02/MTECH/2022/064,cse,MTECH,c,82.74,87.31,82.38,90.86,86.11,97.14,84.91,100.0,90.27,93.35,90.89,96.63,0
UG/02/MTECH/2022/064,cse,MTECH,math,98.85,100.0,100.0,97.93,90.34,94.02,99.1,82.14,93.51,91.95,89.81,86.31,0
UG/02/MTECH/2022/064,cse,MTECH,web-d,94.28,90.66,92.84,90.57,95.56,85.27,100.0,97.55,100.0,99.39,91.27,86.19,0
UG/02/MTECH/2022/064,cse,MTECH,dsa,94.39,97.83,91.31,96.67,97.71,76.32,97.56,93.84,100.0,100.0,93.81,99.43,0
UG/02/MTECH/2022/065,cse,MTECH,c,100.0,85.43,96.53,87.67,95.04,95.79,77.4,94.73,89.19,94.36,93.18,87.68,0
UG/02/MTECH/2022/065,cse,MTECH,math,98.37,95.26,83.72,88.44,99.17,100.0,87.0,93.91,87.4,89.4,92.93,88.67,0
UG/02/MTECH/2022/065,cse,MTECH,web-d,80.45,84.36,91.06,79.62,93.81,92.33,90.23,97.04,93.03,99.97,84.08,92.4,0
UG/02/MTECH/2022/065,cse,MTECH,dsa,86.13,95.93,93.13,90.22,93.94,87.85,91.51,95.62,100.0,100.0,76.66,95.29,0
UG/02/MTECH/2022/066,cse,MTECH,c,71.6,66.81,68.91,60.29,68.78,66.55,67.63,51.14,34.44,52.85,32.28,49.4,1
UG/02/MTECH/2022/066,cse,MTECH,math,33.81,61.6,62.22,54.78,60.88,58.42,52.32,60.97,50.33,43.73,50.35,62.37,1
UG/02/MTECH/2022/066,cse,MTECH,web-d,41.92,49.51,57.14,42.81,39.44,37.13,58.82,58.91,42.7,51.52,58.98,50.82,1
UG/02/MTECH/2022/066,cse,MTECH,dsa,51.86,43.82,55.18,68.22,56.58,70.49,60.48,41.65,52.86,64.26,60.79,41.72,1
UG/02/MTECH/2022/067,cse,MTECH,c,86.03,75.35,72.33,82.44,71.2,75.26,68.64,71.39,63.77,71.68,68.96,73.6,0
UG/02/MTECH/2022/067,cse,MTECH,math,72.0,68.09,75.69,73.83,78.91,64.41,72.37,71.84,86.15,72.48,72.07,71.36,0
UG/02/MTECH/2022/067,cse,MTECH,web-d,76.19,73.62,73.93,76.04,89.11,77.77,67.8,85.61,67.46,72.95,64.86,87.65,0
UG/02/MTECH/2022/067,cse,MTECH,dsa,82.63,77.93,91.03,83.98,68.91,73.92,86.14,91.59,70.25,86.58,63.86,78.56,0
UG/02/MTECH/2022/068,cse,MTECH,c,98.32,79.95,97.93,80.5,100.0,85.93,88.8,93.78,97.91,100.0,85.13,98.46,0
UG/02/MTECH/2022/068,cse,MTECH,math,93.98,95.2,100.0,88.76,85.92,100.0,92.05,91.52,93.75,75.28,90.79,98.96,0
UG/02/MTECH/2022/068,cse,MTECH,web-d,89.08,94.65,89.57,96.84,88.89,90.33,92.39,84.94,89.05,82.65,89.06,87.69,0
UG/02/MTECH/2022/068,cse,MTECH,dsa,100.0,83.93,87.39,100.0,97.01,96.29,87.96,91.35,88.05,80.92,88.45,98.65,0
UG/02/MTECH/2022/069,cse,MTECH,c,35.93,67.25,57.75,58.69,63.43,48.28,41.19,65.29,64.21,57.55,50.78,60.47,1
UG/02/MTECH/2022/069,cse,MTECH,math,48.53,66.88,62.94,46.76,59.96,55.71,41.37,52.91,41.68,59.58,41.75,64.89,1
UG/02/MTECH/2022/069,cse,MTECH,web-d,39.72,43.85,58.8,43.47,44.65,66.83,57.1,46.73,55.49,67.36,53.81,45.42,1
UG/02/MTECH/2022/069,cse,MTECH,dsa,50.29,66.61,58.65,52.93,61.89,50.13,49.52,58.3,55.78,56.6,47.93,57.57,1
UG/02/MTECH/2022/070,cse,MTECH,c,94.18,95.24,85.14,89.14,90.4,87.52,81.27,89.88,99.41,100.0,89.34,100.0,0
UG/02/MTECH/2022/070,cse,MTECH,math,98.06,81.09,96.47,93.57,87.76,100.0,97.81,95.0,98.44,83.16,94.26,80.72,0
UG/02/MTECH/2022/070,cse,MTECH,web-d,97.12,84.74,93.29,95.49,93.94,84.61,99.64,95.06,94.93,88.72,89.9,100.0,0
UG/02/MTECH/2022/070,cse,MTECH,dsa,97.43,92.91,95.39,91.63,88.48,88.4,100.0,87.43,94.85,89.48,93.34,96.51,0
UG/02/MTECH/2022/071,cse,MTECH,c,96.86,92.17,100.0,96.64,83.27,93.91,83.66,85.95,85.19,98.99,92.04,83.28,0
UG/02/MTECH/2022/071,cse,MTECH,math,86.76,87.97,82.52,96.26,97.69,100.0,79.36,92.12,96.51,94.19,100.0,99.14,0
UG/02/MTECH/2022/071,cse,MTECH,web-d,99.36,86.26,100.0,100.0,92.46,91.16,100.0,96.3,85.63,100.0,87.69,99.85,0
